@id;@type;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://erlangen-crm.org/current/P102_has_title;http://erlangen-crm.org/current/P3_has_note;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://data.doremus.org/ontology#U17_has_opus_statement;http://data.doremus.org/ontology#U42_has_opus_number;http://data.doremus.org/ontology#U23_has_casting_detail;http://data.doremus.org/ontology#U2_foresees_use_of_medium_of_performance_of_type;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P67_refers_to;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/efrbroo/R24_created;http://data.doremus.org/ontology#U13_has_casting;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/current/P165_incorporates;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U44_has_dedication_statement;http://data.doremus.org/ontology#U10_has_order_number;http://data.doremus.org/ontology#U11_has_key;http://erlangen-crm.org/current/P81_ongoing_throughout;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber 
http://data.doremus.org/expression/cfaf2b92-1314-399d-b0db-298d38e95964;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/or'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb631'}];[{'@value': 'Oratorio de Noël'}, {'@value': 'Christmas-Oratorio'}, {'@value': 'Oratorium tempore Nativitatis Christi'}, {'@value': 'Weihnachts-Oratorium'}];"[{'@value': ""6 cantates de Noël à l'Épiphanie""}, {'@value': 'Les cantates 1 à 5 contiennent des adaptations des cantates profanes 213 et 215, et la cantate no 6 provient de la cantate religieuse perdue 248a'}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb631;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'BWV 248'}];[{'@value': 'BWV'}];[{'@value': '248'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/43fe9aa6-921e-3a87-841c-5b3dc6e4c213;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/b1593adb-d3ca-3ea8-a887-0b7df222d9ca'}];;;;;;;;;;;;
http://data.doremus.org/artist/5f7f0a82-88da-3370-8070-c35a8626a332;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/313d8b2f-1ae3-352d-9588-3d375cddbb9d;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/81b7a609-1b76-3d4d-b69e-60d9c3cc74fc'}];;;;;;;;;;;;
http://data.doremus.org/event/c407d9be-d36f-3008-98a5-21b01f379041;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/929d2d74-6d03-3bfa-8e18-78f393d33119'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb239'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb240'}];[{'@id': 'http://data.doremus.org/expression/77caa733-60de-30b9-b615-8405293cfee1'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb239;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '18340101/18340622'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb240;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/6403ae22-00e3-3c80-9ed9-37aa64b70aae'}];;;;;;;;;
http://data.doremus.org/event/6a4d4a96-46d8-3795-aa80-295b27a7d07e;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/4b7340fb-6f68-35b7-95e4-c526366379ff'}];[{'@id': 'http://data.doremus.org/expression/97b6a0d6-2d27-31d4-923a-8469c087314f'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/12f8a65c-61c6-360f-9762-da607a7e60fc;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/ceb32ba5-9ea1-3b18-871e-541dfcbd2d15'}];;;;;;;;
http://data.doremus.org/work/0291d462-cbd0-3337-bafd-408f7593cffa;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/8cb56b6e-0672-368c-af77-ef6b84217e91'}];[{'@id': 'http://data.doremus.org/expression/a861d449-7b0d-3c5c-9e28-5930010d2051'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/84e2cddd-1c4b-356b-b4fd-647eb2b6b842;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/c1bd8b5c-572b-332a-8347-bdc4e6078919'}];[{'@id': 'http://data.doremus.org/expression/a647362b-e8be-386f-9b8a-43de332b56c0'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/b6eb52f5-ee87-36b0-99b6-d2c1901eb8e7;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/e87fec9e-11b8-31e3-a537-d2bf33c326f6'}];[{'@id': 'http://data.doremus.org/expression/14fcd710-2fab-3df6-bdac-d6846fd9b914'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/34e00452-4eed-30ec-a762-b9932a9b7708;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/936c34ad-ae8a-34e6-af8c-3735af9ec8e2'}];[{'@id': 'http://data.doremus.org/expression/188c380b-a37e-3170-ad9f-ebf52e7c6c5a'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"[{'@language': 'fr', '@value': 'Dédicace : ""Aux amis inconnus du printemps de 1921""'}]";;;;;;
http://data.doremus.org/expression/dedaa764-1c74-31d8-876e-c797aa7d434c/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Cordes'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb636'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb636;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb637'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb637;['http://data.doremus.org/ontology#M14_Medium_Of_Performance'];;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'cordes'}];;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/de15f478-333e-30e1-be14-110604795526;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/op'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb650'}];[{'@value': 'Les maîtres chanteurs de Nuremberg'}, {'@value': 'Die Meistersinger von Nürnberg'}];[{'@value': 'Opéra en 3 actes'}, {'@value': 'Sur un livret du compositeur'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb650;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'WWV 96'}];[{'@value': 'WWV'}];[{'@value': '96'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/b8a1d9d6-a842-34cd-b352-bc0c1fbfa6ab;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/680a0c3c-c89e-35e4-9625-44c9bb041ea7'}];[{'@id': 'http://data.doremus.org/expression/36ec61c1-654b-3fe8-be24-e464e78cf803'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/3d78390e-8587-3880-b333-5f769e828131;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/bc81e874-6582-3d43-b096-2f31f652aaec'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb18'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb19'}];[{'@id': 'http://data.doremus.org/expression/5198886f-a8e3-3a9c-b4ef-0fbce43e192d'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb18;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '19330101/19331231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb19;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/0be593df-203d-34c8-8d9c-69a6be3e12f2'}];;;;;;;;;
http://data.doremus.org/event/8d445141-7599-3f1e-99b0-0a29154b4745;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/7c67e6a6-1604-3320-bfbe-f53d7bb0c061'}];;;;;;;;;;;;
http://data.doremus.org/event/a7175de9-e5b6-3edd-982b-d6ab2a971237;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];;;;[{'@value': '1re éd. : Paris : Richault, [1852]'}];;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/e6bffc3e-d1f9-3e21-a32d-b5f75a34bad7'}];[{'@id': 'http://data.doremus.org/publication/d1f6b63a-7887-3a9c-84cf-47f81a0ef557'}];;;;;;;;;;;;;;;;;;;
http://data.doremus.org/publication/84efa549-2f0b-3a82-8c02-8fe98c34feb3;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf'}];;;;;;;;
http://data.doremus.org/work/8e5ea110-570b-30b1-8f68-22a792f83e12;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/f429f958-de63-3600-aa73-3c9a4e1fa465'}];[{'@id': 'http://data.doremus.org/expression/c0c7c780-ae8a-3c88-9860-62c97001ef11'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/9f6982fd-5be9-363d-9992-5b47630f0254;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/aac135b4-3e83-386c-9cee-ee4e6ccd351c'}];[{'@id': 'http://data.doremus.org/expression/fad1c426-a944-3bd3-b207-3e47e6aedb52'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/4b7340fb-6f68-35b7-95e4-c526366379ff;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/63dba007-54a6-3bb8-9013-3c5261c4e735'}];[{'@id': 'http://data.doremus.org/expression/97b6a0d6-2d27-31d4-923a-8469c087314f'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/0e4b2259-7d07-3c00-86b3-187eeee93266;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/2263baf9-9469-3d17-bc82-7dde9736c014'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/7e9529ee-d215-3443-8d1f-18d88061ddd3'}];;
http://data.doremus.org/artist/a4064ce2-1e90-30f9-b01b-84f360564a61;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/f3feb540-150b-3b26-aae9-42fb9936135a;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/534e2cc3-6f9f-31cd-86d7-68496631b17b'}];;;;;;;;
http://data.doremus.org/event/c60e7a17-f9c5-36da-9c48-656ca592500b;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/63f10bbc-dea3-3985-b1b1-5bc7cf1ce5bd'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb786'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb787'}];[{'@id': 'http://data.doremus.org/expression/1cb1272d-448f-3e1c-a445-a3ad71201e14'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb786;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '19910101/19911231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb787;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/af814ab2-812a-3ace-8541-5997f6fa6598'}];;;;;;;;;
http://data.doremus.org/expression/3a741a82-00da-307b-9b19-88c959c0c3a4/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Violons (2), viole de gambe, basse continue '}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb141'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb143'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb144'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb141;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb142'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb142;['http://data.doremus.org/ontology#M14_Medium_Of_Performance'];;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'violons (2)'}];;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb143;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/svg'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb144;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/mco'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/8f5c66d2-cea0-394a-8b4c-d926b3e1d3f0;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/0215fcb7-c83f-3a23-bbea-d37589b33c6f'}];;;;;;;;
http://data.doremus.org/work/5a11173d-1ea0-37ec-9b2f-ed5b4a6cadfd;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/d4176405-36f8-3a01-a676-1b8fa75796c6'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/ffa1adfa-9e04-3399-a37f-9e32ca366948'}];;
http://data.doremus.org/artist/6403ae22-00e3-3c80-9ed9-37aa64b70aae;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/a4a5b1b7-9858-3a61-81c4-91cdd83e4973;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/e0eb98e9-b0d6-3209-928b-b3b1e21deea1'}];[{'@id': 'http://data.doremus.org/expression/d1a38fac-f785-3b69-ad1d-c36e03bf0140'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/29cc55cf-19ac-3249-8ac0-b3e5a26de88b;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/7519ae19-0cdd-39da-a2cf-ef3c2595aab3'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb531'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb532'}];[{'@id': 'http://data.doremus.org/expression/102de0a4-a4a1-34d5-9bd7-e10f0eea122c'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb531;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '0000/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb532;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/ecb726fd-d0f6-3941-b140-3355d6f4c612'}];;;;;;;;;
http://data.doremus.org/work/a8c49c49-5988-39bb-b953-0fd5e1a40bb8;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/7282d57a-47e4-3c10-9f43-1cf161cf2793'}];[{'@id': 'http://data.doremus.org/expression/b42fd015-ad5e-3371-a0dc-25cd2e29151e'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/1bc6ec29-208a-3917-afd0-54be0e5a526c;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/e1eb0032-d886-3592-a5ee-d7bde8eb4a02'}];;;;;;;;
http://data.doremus.org/event/b3a9f920-930e-35b9-88be-bef349ad902b;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];;;;[{'@value': '1re éd. : Vienne : T. Mollo, 1801'}];;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/0e9a9563-a5e9-37d4-8590-7f564f0e9b16'}];[{'@id': 'http://data.doremus.org/publication/c3584a2d-754a-3c22-b0f3-0dd9bd91a5ef'}];;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/cc19dde4-e0c7-3025-8823-63c45645ee39;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/eac7aca0-314e-39cc-9b40-76532dd3ec09'}];[{'@id': 'http://data.doremus.org/expression/6e134115-df3c-3fc3-8372-974b492d0494'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/478479c8-4e33-37a6-bd2e-ba13d5448b1a;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/e7108d6c-cef4-3a3c-ade7-760a0bb52b8f'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb157'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb158'}];[{'@id': 'http://data.doremus.org/expression/700c3d73-3e6d-3b29-b09b-73cadb5cd536'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb157;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '18610101/18641231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb158;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/1ffec4f8-174a-38f4-8e22-ead9add71cf7'}];;;;;;;;;
http://data.doremus.org/work/e84a9710-3dfa-3a3a-aac0-a8d996f43d81;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/2065e072-c6ce-3127-9ca3-2bdc1808510c'}];[{'@id': 'http://data.doremus.org/expression/d33614ce-551e-3fb7-ac54-000ffe0ab437'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/7b21072c-fbcb-3895-b12e-1f7b6d3880af/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à la princesse Barbara Odescalchi'}];;;;;;
http://data.doremus.org/event/90f3ca27-6340-3184-827c-334d55c60c3c;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/52ee81f2-8584-39c0-8e3e-b34faefd7cce'}];[{'@id': 'http://data.doremus.org/expression/a68ee0b5-7e33-3981-8443-0c204ce8cceb'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/3ac9a653-e29a-3f7e-beda-409e60edc082/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à Pierre Boulez'}];;;;;;
http://data.doremus.org/event/464803c7-0044-39d9-992e-7fb64dad79f0;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/d5cb8990-5346-34e5-ab47-4be37cd84f3f'}];[{'@id': 'http://data.doremus.org/expression/d4176405-36f8-3a01-a676-1b8fa75796c6'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/b07434d9-5f64-3bd8-9e24-92ed2508b01c;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/27122e4f-cbc7-3b54-83be-d87289880fd0'}];;;;;;;;;;;;
http://data.doremus.org/publication/a315b376-0218-3204-8448-f12262e30a46;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/e914cc88-e41e-38b3-a7a5-c3bdea6f5205'}];;;;;;;;
http://data.doremus.org/event/049b0c43-1f0b-3600-9ca8-c5bb426292c6;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/a74e5a41-dbc6-3552-a94f-35e32a1bf1a8'}];[{'@id': 'http://data.doremus.org/expression/827eb474-425e-31fc-871b-15049eb5c7e2'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/06d6ab8f-d8e9-3126-82dc-c83407a93f5e;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/ts'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb586'}];;[{'@value': 'Éd. : 1697'}];;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/06d6ab8f-d8e9-3126-82dc-c83407a93f5e/casting/1'}];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/c'}];;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb586;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'Z 808'}];[{'@value': 'Z'}];[{'@value': '808'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/e87fec9e-11b8-31e3-a537-d2bf33c326f6;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/71f84ea5-2914-34df-881c-5d36f5ab7f51'}];[{'@id': 'http://data.doremus.org/expression/14fcd710-2fab-3df6-bdac-d6846fd9b914'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/publication/b9f83d53-6f25-3ab0-bc8e-96489cca74a5;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/9eb6e296-53ab-30ac-89b4-708f5a77b861'}];;;;;;;;
http://data.doremus.org/work/c99887ae-77e5-362a-973e-e78c3db7f797;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/182d83a1-4e50-33a0-9b2f-60f187509924'}];[{'@id': 'http://data.doremus.org/expression/82329170-54e8-3118-bae7-00432ec0e120'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/f629dd66-cd0b-3dc6-82ce-cddf026cb6a4;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/li'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb302'}];[{'@value': 'Sehnsucht'}, {'@value': 'Die Scheibe friert'}];[{'@value': 'Poème de Johann Gabriel Seidl'}, {'@value': 'Éd. : 1828'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb302;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'D 879'}];[{'@value': 'D'}];[{'@value': '879'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
